clip	duration[ms]
common_voice_en_39017137.mp3	7488
common_voice_en_38873027.mp3	10116
common_voice_en_39233417.mp3	5616
common_voice_en_39326640.mp3	6768
common_voice_en_39413269.mp3	5580
common_voice_en_38847487.mp3	4176
common_voice_en_39584468.mp3	7848
common_voice_en_38726859.mp3	44784
common_voice_en_38739542.mp3	4608
common_voice_en_38712361.mp3	4536
common_voice_en_39233536.mp3	3636
common_voice_en_38588238.mp3	3780
common_voice_en_39574288.mp3	7056
common_voice_en_39582131.mp3	6012
common_voice_en_39569351.mp3	3852
common_voice_en_39062999.mp3	3420
common_voice_en_38679823.mp3	6048
common_voice_en_39584579.mp3	4572
common_voice_en_39228055.mp3	7164
common_voice_en_39583044.mp3	5508
common_voice_en_38843192.mp3	5076
common_voice_en_38994284.mp3	5688
common_voice_en_38869505.mp3	4896
common_voice_en_38772217.mp3	7128
common_voice_en_39005572.mp3	5616
common_voice_en_38707585.mp3	5580
common_voice_en_38511504.mp3	6768
common_voice_en_38747520.mp3	4608
common_voice_en_39113132.mp3	6192
common_voice_en_38803122.mp3	5400
common_voice_en_38662838.mp3	6588
common_voice_en_38673998.mp3	7920
common_voice_en_38770870.mp3	5076
common_voice_en_38558761.mp3	6012
common_voice_en_38758389.mp3	10116
common_voice_en_39279231.mp3	5976
common_voice_en_38773266.mp3	7380
common_voice_en_38730198.mp3	7020
common_voice_en_38770484.mp3	3780
common_voice_en_38690815.mp3	10548
common_voice_en_39122506.mp3	6660
common_voice_en_38611770.mp3	1836
common_voice_en_38627535.mp3	3456
common_voice_en_39082007.mp3	9396
common_voice_en_38558770.mp3	5508
common_voice_en_38523717.mp3	4392
common_voice_en_38600311.mp3	6732
common_voice_en_38492369.mp3	7380
common_voice_en_38625908.mp3	6588
common_voice_en_38648215.mp3	6768
common_voice_en_39569350.mp3	5148
common_voice_en_39442685.mp3	3600
common_voice_en_39442663.mp3	9432
common_voice_en_39129644.mp3	5040
common_voice_en_39581667.mp3	9540
common_voice_en_39312895.mp3	4824
common_voice_en_39015475.mp3	2916
common_voice_en_38968169.mp3	5004
common_voice_en_38825130.mp3	6300
common_voice_en_38703540.mp3	9900
common_voice_en_38703596.mp3	8028
common_voice_en_38712108.mp3	4500
common_voice_en_39195267.mp3	4716
common_voice_en_38674351.mp3	4896
common_voice_en_38730302.mp3	6876
common_voice_en_38775215.mp3	5220
common_voice_en_39520475.mp3	3780
common_voice_en_39412245.mp3	2988
common_voice_en_39254280.mp3	8496
common_voice_en_38776304.mp3	7236
common_voice_en_38959533.mp3	3888
common_voice_en_39258021.mp3	6048
common_voice_en_38717327.mp3	8388
common_voice_en_39377147.mp3	4284
common_voice_en_39570789.mp3	6552
common_voice_en_39448263.mp3	5400
common_voice_en_38534465.mp3	7020
common_voice_en_38712337.mp3	3456
common_voice_en_38804141.mp3	8532
common_voice_en_38946157.mp3	4356
common_voice_en_38683129.mp3	4176
common_voice_en_39577864.mp3	7956
common_voice_en_39446779.mp3	5580
common_voice_en_38502654.mp3	4860
common_voice_en_38570911.mp3	6480
common_voice_en_38674600.mp3	7200
common_voice_en_39130575.mp3	8676
common_voice_en_39211572.mp3	2340
common_voice_en_38527867.mp3	5220
common_voice_en_39582966.mp3	5688
common_voice_en_38627384.mp3	3456
common_voice_en_38775336.mp3	6660
common_voice_en_38747923.mp3	6336
common_voice_en_39202158.mp3	6768
common_voice_en_38739494.mp3	8100
common_voice_en_38896891.mp3	8280
common_voice_en_39254417.mp3	5940
common_voice_en_38770493.mp3	6156
common_voice_en_38680940.mp3	4680
common_voice_en_39093791.mp3	8100
common_voice_en_38840135.mp3	4356
common_voice_en_38746574.mp3	6876
common_voice_en_38718896.mp3	6480
common_voice_en_38742814.mp3	6012
common_voice_en_38510996.mp3	5364
common_voice_en_39578302.mp3	4068
common_voice_en_39332846.mp3	5004
common_voice_en_38813177.mp3	5436
common_voice_en_38530623.mp3	5292
common_voice_en_38682307.mp3	10188
common_voice_en_39580679.mp3	6516
common_voice_en_38734536.mp3	5076
common_voice_en_39259049.mp3	2376
common_voice_en_38811095.mp3	6876
common_voice_en_38502413.mp3	7668
common_voice_en_39130765.mp3	10116
common_voice_en_38679872.mp3	7920
common_voice_en_38721873.mp3	6192
common_voice_en_38788984.mp3	6696
common_voice_en_38553440.mp3	9468
common_voice_en_39016606.mp3	7668
common_voice_en_39335127.mp3	6012
common_voice_en_38682302.mp3	3636
common_voice_en_38991648.mp3	6120
common_voice_en_38706172.mp3	5868
common_voice_en_38644714.mp3	3924
common_voice_en_39584690.mp3	3420
common_voice_en_38663768.mp3	4140
common_voice_en_39042106.mp3	7380
common_voice_en_38759062.mp3	5868
common_voice_en_38674776.mp3	5256
common_voice_en_38810492.mp3	4140
common_voice_en_38759089.mp3	7920
common_voice_en_38743996.mp3	6660
common_voice_en_39064278.mp3	6876
common_voice_en_39568092.mp3	7956
common_voice_en_39573742.mp3	6336
common_voice_en_39038509.mp3	1656
common_voice_en_38550472.mp3	4860
common_voice_en_39583810.mp3	10260
common_voice_en_39082729.mp3	5148
common_voice_en_39585982.mp3	6408
common_voice_en_39233144.mp3	2268
common_voice_en_39442529.mp3	6912
common_voice_en_38730196.mp3	7128
common_voice_en_38507995.mp3	6840
common_voice_en_38732413.mp3	7236
common_voice_en_39063103.mp3	2196
common_voice_en_39580071.mp3	5472
common_voice_en_39586247.mp3	5724
common_voice_en_38849463.mp3	5328
common_voice_en_39579334.mp3	8136
common_voice_en_38718862.mp3	3960
common_voice_en_38492287.mp3	7668
common_voice_en_38851807.mp3	6408
common_voice_en_38529159.mp3	6120
common_voice_en_38504225.mp3	8892
common_voice_en_39039429.mp3	8460
common_voice_en_38741308.mp3	5400
common_voice_en_39197618.mp3	3528
common_voice_en_38750898.mp3	5400
common_voice_en_38744285.mp3	6156
common_voice_en_38563328.mp3	4968
common_voice_en_38621090.mp3	6876
common_voice_en_39447005.mp3	6120
common_voice_en_38517541.mp3	3600
common_voice_en_39094415.mp3	6588
common_voice_en_39094501.mp3	2736
common_voice_en_39030988.mp3	3816
common_voice_en_39578497.mp3	6552
common_voice_en_39210806.mp3	3528
common_voice_en_39063024.mp3	3996
common_voice_en_39577756.mp3	4644
common_voice_en_39584064.mp3	5544
common_voice_en_38627418.mp3	4248
common_voice_en_39555919.mp3	5976
common_voice_en_39582613.mp3	3780
common_voice_en_38502327.mp3	7740
common_voice_en_38682003.mp3	5328
common_voice_en_39039447.mp3	2376
common_voice_en_39580984.mp3	4680
common_voice_en_38936411.mp3	4536
common_voice_en_39013430.mp3	5688
common_voice_en_38601365.mp3	7236
common_voice_en_38716861.mp3	6048
common_voice_en_39579303.mp3	3384
common_voice_en_39581419.mp3	7848
common_voice_en_38563643.mp3	3564
common_voice_en_38627547.mp3	3816
common_voice_en_38784629.mp3	3276
common_voice_en_38553067.mp3	5508
common_voice_en_39202594.mp3	5940
common_voice_en_38510803.mp3	9432
common_voice_en_39477248.mp3	6660
common_voice_en_39521710.mp3	6300
common_voice_en_38717549.mp3	8640
common_voice_en_38627482.mp3	5400
common_voice_en_39336150.mp3	4644
common_voice_en_38614320.mp3	7056
common_voice_en_38634239.mp3	5220
common_voice_en_38563110.mp3	9972
common_voice_en_38617255.mp3	5220
common_voice_en_39521715.mp3	4644
common_voice_en_39258989.mp3	2700
common_voice_en_39578014.mp3	6300
common_voice_en_39570001.mp3	6048
common_voice_en_38778851.mp3	7056
common_voice_en_38756392.mp3	3312
common_voice_en_38533719.mp3	7128
common_voice_en_38676112.mp3	8280
common_voice_en_39062444.mp3	6228
common_voice_en_38834981.mp3	7056
common_voice_en_39047313.mp3	6876
common_voice_en_38674128.mp3	6048
common_voice_en_38766943.mp3	6012
common_voice_en_38846582.mp3	7200
common_voice_en_38774154.mp3	6768
common_voice_en_38999778.mp3	7560
common_voice_en_39202197.mp3	5688
common_voice_en_38648150.mp3	6876
common_voice_en_39572924.mp3	4248
common_voice_en_38721952.mp3	3852
common_voice_en_38648432.mp3	5616
common_voice_en_38676132.mp3	7272
common_voice_en_39565397.mp3	3636
common_voice_en_39581660.mp3	3888
common_voice_en_38510770.mp3	7488
common_voice_en_39561959.mp3	5148
common_voice_en_38905124.mp3	4500
common_voice_en_39584855.mp3	5040
common_voice_en_38861335.mp3	7416
common_voice_en_39465743.mp3	4284
common_voice_en_39062495.mp3	7236
common_voice_en_39581706.mp3	6516
common_voice_en_39563748.mp3	9288
common_voice_en_39566226.mp3	7092
common_voice_en_38674164.mp3	6588
common_voice_en_38796501.mp3	5760
common_voice_en_39377270.mp3	7092
common_voice_en_38774076.mp3	6588
common_voice_en_38769545.mp3	6300
common_voice_en_39062155.mp3	2988
common_voice_en_39038443.mp3	2736
common_voice_en_38739336.mp3	6696
common_voice_en_39567962.mp3	4608
common_voice_en_39585895.mp3	6192
common_voice_en_39442566.mp3	7380
common_voice_en_38875848.mp3	5400
common_voice_en_39202714.mp3	3636
common_voice_en_38721882.mp3	8316
common_voice_en_39334598.mp3	5796
common_voice_en_38836079.mp3	9468
common_voice_en_38825020.mp3	4428
common_voice_en_38744217.mp3	7236
common_voice_en_38491223.mp3	6948
common_voice_en_38786958.mp3	6156
common_voice_en_38969778.mp3	4284
common_voice_en_38769704.mp3	5580
common_voice_en_39299854.mp3	6300
common_voice_en_39120451.mp3	7596
common_voice_en_38553307.mp3	7560
common_voice_en_39466179.mp3	4680
common_voice_en_38535874.mp3	3456
common_voice_en_38721872.mp3	5760
common_voice_en_38519093.mp3	5976
common_voice_en_38567451.mp3	7956
common_voice_en_39320760.mp3	9648
common_voice_en_39188032.mp3	4680
common_voice_en_39005211.mp3	3852
common_voice_en_38847870.mp3	4176
common_voice_en_38616657.mp3	3024
common_voice_en_38747960.mp3	9216
common_voice_en_39579691.mp3	5400
common_voice_en_38774247.mp3	5292
common_voice_en_38667438.mp3	7056
common_voice_en_39514927.mp3	7488
common_voice_en_38523202.mp3	7128
common_voice_en_38683585.mp3	8028
common_voice_en_38711641.mp3	5436
common_voice_en_39038589.mp3	2160
common_voice_en_38510866.mp3	8532
common_voice_en_39583661.mp3	6660
common_voice_en_39057365.mp3	5148
common_voice_en_38579693.mp3	6192
common_voice_en_39062528.mp3	5256
common_voice_en_38798034.mp3	5400
common_voice_en_38582350.mp3	6660
common_voice_en_38767906.mp3	8460
common_voice_en_38648388.mp3	4896
common_voice_en_39577932.mp3	7848
common_voice_en_39062856.mp3	6048
common_voice_en_38743020.mp3	5076
common_voice_en_38744280.mp3	7488
common_voice_en_39412304.mp3	2916
common_voice_en_38535885.mp3	4320
common_voice_en_39312856.mp3	7560
common_voice_en_38673818.mp3	4356
common_voice_en_39377337.mp3	3348
common_voice_en_38513826.mp3	143496
common_voice_en_39237788.mp3	3348
common_voice_en_38502641.mp3	6876
common_voice_en_38692379.mp3	5364
common_voice_en_38710444.mp3	4968
common_voice_en_38571599.mp3	7164
common_voice_en_38512554.mp3	5328
common_voice_en_38714679.mp3	3852
common_voice_en_38796414.mp3	7596
common_voice_en_38783378.mp3	5580
common_voice_en_38718830.mp3	4248
common_voice_en_38849404.mp3	8136
common_voice_en_39582930.mp3	5616
common_voice_en_39573945.mp3	7056
common_voice_en_38683342.mp3	7560
common_voice_en_39094416.mp3	4536
common_voice_en_38728086.mp3	6228
common_voice_en_39495310.mp3	1836
common_voice_en_39016926.mp3	2880
common_voice_en_38557190.mp3	8064
common_voice_en_38682836.mp3	5760
common_voice_en_39583488.mp3	6156
common_voice_en_38648288.mp3	7596
common_voice_en_39197346.mp3	4536
common_voice_en_38674706.mp3	4428
common_voice_en_38558670.mp3	7344
common_voice_en_38513474.mp3	4356
common_voice_en_39335080.mp3	5400
common_voice_en_38536404.mp3	5724
common_voice_en_39582920.mp3	6048
common_voice_en_38492637.mp3	6120
common_voice_en_39195035.mp3	7380
common_voice_en_38526171.mp3	7884
common_voice_en_38756394.mp3	2232
common_voice_en_38730857.mp3	4968
common_voice_en_38504001.mp3	4680
common_voice_en_38539913.mp3	5184
common_voice_en_39278678.mp3	7668
common_voice_en_38773340.mp3	5688
common_voice_en_39547017.mp3	4572
common_voice_en_38574486.mp3	6156
common_voice_en_38692649.mp3	8784
common_voice_en_38690779.mp3	8208
common_voice_en_38552189.mp3	6012
common_voice_en_38695046.mp3	7488
common_voice_en_38714872.mp3	5940
common_voice_en_38847837.mp3	4716
common_voice_en_39062742.mp3	7416
common_voice_en_39449646.mp3	5184
common_voice_en_38824976.mp3	8136
common_voice_en_38681904.mp3	5220
common_voice_en_38694414.mp3	3060
common_voice_en_39005454.mp3	7848
common_voice_en_39037953.mp3	5076
common_voice_en_39568882.mp3	3708
common_voice_en_39582005.mp3	5544
common_voice_en_38596459.mp3	5976
common_voice_en_39197698.mp3	3420
common_voice_en_38498722.mp3	4032
common_voice_en_38775263.mp3	3780
common_voice_en_38724573.mp3	7128
common_voice_en_38627465.mp3	5436
common_voice_en_38689407.mp3	8640
common_voice_en_39414740.mp3	6336
common_voice_en_39017014.mp3	3096
common_voice_en_38502365.mp3	2520
common_voice_en_39254152.mp3	8136
common_voice_en_38690402.mp3	5436
common_voice_en_38498444.mp3	5976
common_voice_en_38511173.mp3	4788
common_voice_en_38682475.mp3	7560
common_voice_en_39579114.mp3	5868
common_voice_en_39016537.mp3	1656
common_voice_en_38836603.mp3	5868
common_voice_en_39015458.mp3	2628
common_voice_en_39062154.mp3	2268
common_voice_en_39005108.mp3	5148
common_voice_en_38824900.mp3	7020
common_voice_en_38817723.mp3	6300
common_voice_en_38703669.mp3	9900
common_voice_en_39578622.mp3	3924
common_voice_en_38824934.mp3	7236
common_voice_en_39377810.mp3	4104
common_voice_en_38710298.mp3	6876
common_voice_en_39323284.mp3	5112
common_voice_en_38613726.mp3	3564
common_voice_en_38759209.mp3	20016
common_voice_en_39197868.mp3	5220
common_voice_en_38497098.mp3	7920
common_voice_en_39057180.mp3	7956
common_voice_en_38731561.mp3	7668
common_voice_en_39195156.mp3	4716
common_voice_en_38916790.mp3	5508
common_voice_en_39063005.mp3	2988
common_voice_en_39359912.mp3	4248
common_voice_en_39477765.mp3	5364
common_voice_en_39094656.mp3	3600
common_voice_en_38690153.mp3	5688
common_voice_en_38673896.mp3	6768
common_voice_en_39442615.mp3	7020
common_voice_en_38550493.mp3	6444
common_voice_en_38634079.mp3	8280
common_voice_en_39579350.mp3	5328
common_voice_en_38769797.mp3	3528
common_voice_en_38504026.mp3	6948
common_voice_en_38824998.mp3	8208
common_voice_en_38503581.mp3	5076
common_voice_en_38852064.mp3	3276
common_voice_en_38506502.mp3	5868
common_voice_en_39571568.mp3	8928
common_voice_en_38503357.mp3	8208
common_voice_en_38969835.mp3	4212
common_voice_en_39545903.mp3	3960
common_voice_en_39014907.mp3	1800
common_voice_en_39209479.mp3	4500
common_voice_en_38551935.mp3	5472
common_voice_en_38695083.mp3	5940
common_voice_en_38580266.mp3	6840
common_voice_en_38598423.mp3	4824
common_voice_en_39570182.mp3	5400
common_voice_en_39233723.mp3	58176
common_voice_en_38842647.mp3	6156
common_voice_en_38609574.mp3	6084
common_voice_en_39016201.mp3	9000
common_voice_en_38810416.mp3	7344
common_voice_en_39579812.mp3	7776
common_voice_en_39585499.mp3	5688
common_voice_en_39415108.mp3	3528
common_voice_en_39552809.mp3	6012
common_voice_en_38746037.mp3	5868
common_voice_en_38627461.mp3	4860
common_voice_en_38703647.mp3	6156
common_voice_en_38600295.mp3	3420
common_voice_en_38674519.mp3	3888
common_voice_en_38838668.mp3	3816
common_voice_en_39574229.mp3	7380
common_voice_en_39583288.mp3	8388
common_voice_en_39248153.mp3	6444
common_voice_en_38916935.mp3	3960
common_voice_en_38714729.mp3	3492
common_voice_en_39139820.mp3	5796
common_voice_en_38724594.mp3	4176
common_voice_en_38627395.mp3	6840
common_voice_en_38834803.mp3	8676
common_voice_en_38772548.mp3	5616
common_voice_en_39586151.mp3	5220
common_voice_en_39197752.mp3	1980
common_voice_en_38849087.mp3	8748
common_voice_en_38905088.mp3	8028
common_voice_en_39477495.mp3	7884
common_voice_en_39132427.mp3	7920
common_voice_en_39561478.mp3	8208
common_voice_en_38856405.mp3	5400
common_voice_en_39336644.mp3	6372
common_voice_en_38969542.mp3	8208
common_voice_en_39413605.mp3	3600
common_voice_en_38936128.mp3	2880
common_voice_en_39581067.mp3	3780
common_voice_en_38678935.mp3	3816
common_voice_en_39197856.mp3	3348
common_voice_en_39552236.mp3	6696
common_voice_en_38688672.mp3	9216
common_voice_en_38796592.mp3	6336
common_voice_en_38856580.mp3	6300
common_voice_en_38575709.mp3	4680
common_voice_en_38912862.mp3	5184
common_voice_en_39198192.mp3	3996
common_voice_en_39082593.mp3	5940
common_voice_en_39568089.mp3	3240
common_voice_en_38767037.mp3	7488
common_voice_en_39567675.mp3	7488
common_voice_en_38746536.mp3	9576
common_voice_en_39353057.mp3	6408
common_voice_en_38694644.mp3	6876
common_voice_en_38508211.mp3	4536
common_voice_en_39546848.mp3	5436
common_voice_en_39034292.mp3	3528
common_voice_en_38674546.mp3	4068
common_voice_en_39093840.mp3	9576
common_voice_en_38522198.mp3	6048
common_voice_en_38764227.mp3	4248
common_voice_en_38634236.mp3	5040
common_voice_en_38679813.mp3	8100
common_voice_en_39062696.mp3	6336
common_voice_en_38774380.mp3	7380
common_voice_en_38847397.mp3	2808
common_voice_en_38627403.mp3	4680
common_voice_en_39013337.mp3	4536
common_voice_en_39198172.mp3	4536
common_voice_en_38794232.mp3	6480
common_voice_en_38851316.mp3	5940
common_voice_en_38683086.mp3	8928
common_voice_en_38614335.mp3	5760
common_voice_en_38510828.mp3	4356
common_voice_en_38861215.mp3	6048
common_voice_en_39273779.mp3	5328
common_voice_en_38783222.mp3	5328
common_voice_en_39228343.mp3	5328
common_voice_en_38902481.mp3	5796
common_voice_en_38842371.mp3	5436
common_voice_en_39237846.mp3	2880
common_voice_en_39578837.mp3	6552
common_voice_en_39143683.mp3	6228
common_voice_en_38560091.mp3	6408
common_voice_en_38718912.mp3	8568
common_voice_en_38810301.mp3	3456
common_voice_en_39562162.mp3	4788
common_voice_en_38503515.mp3	6300
common_voice_en_39062355.mp3	4068
common_voice_en_38790716.mp3	6156
common_voice_en_38847846.mp3	5616
common_voice_en_38571074.mp3	5688
common_voice_en_39248270.mp3	9720
common_voice_en_39197703.mp3	5256
common_voice_en_38734657.mp3	6516
common_voice_en_38690561.mp3	5400
common_voice_en_39014471.mp3	3312
common_voice_en_39580478.mp3	4212
common_voice_en_38724604.mp3	6120
common_voice_en_38699829.mp3	3708
common_voice_en_39056995.mp3	6228
common_voice_en_38690141.mp3	8208
common_voice_en_39246100.mp3	7920
common_voice_en_38567200.mp3	5148
common_voice_en_38983939.mp3	6480
common_voice_en_39331300.mp3	5508
common_voice_en_39493128.mp3	8568
common_voice_en_38718342.mp3	5364
common_voice_en_38598275.mp3	3240
common_voice_en_38558655.mp3	6804
common_voice_en_38648292.mp3	3636
common_voice_en_39413810.mp3	4176
common_voice_en_38513482.mp3	4788
common_voice_en_38832623.mp3	8676
common_voice_en_38732630.mp3	8208
common_voice_en_38718836.mp3	4968
common_voice_en_39561949.mp3	6228
common_voice_en_38711635.mp3	5220
common_voice_en_38498447.mp3	5688
common_voice_en_39120564.mp3	8928
common_voice_en_38551462.mp3	6156
common_voice_en_39093348.mp3	4608
common_voice_en_39066887.mp3	5328
common_voice_en_39027286.mp3	6156
common_voice_en_39257977.mp3	3744
common_voice_en_39202898.mp3	5760
common_voice_en_39413969.mp3	5796
common_voice_en_38781096.mp3	8928
common_voice_en_39571125.mp3	4500
common_voice_en_39013184.mp3	2844
common_voice_en_39132685.mp3	4464
common_voice_en_39331700.mp3	6084
common_voice_en_38678189.mp3	37836
common_voice_en_38694944.mp3	7056
common_voice_en_38550383.mp3	9360
common_voice_en_39093344.mp3	5040
common_voice_en_38503266.mp3	4608
common_voice_en_38847900.mp3	6300
common_voice_en_38747940.mp3	5400
common_voice_en_39299964.mp3	5436
common_voice_en_38634265.mp3	4212
common_voice_en_39062582.mp3	5256
common_voice_en_39413378.mp3	4572
common_voice_en_38729242.mp3	3456
common_voice_en_39548043.mp3	5796
common_voice_en_39063333.mp3	4896
common_voice_en_38875826.mp3	4788
common_voice_en_39057518.mp3	6300
common_voice_en_39027800.mp3	2520
common_voice_en_39132380.mp3	4284
common_voice_en_38539951.mp3	6300
common_voice_en_38712435.mp3	5148
common_voice_en_39278662.mp3	5508
common_voice_en_38582467.mp3	3168
common_voice_en_38681978.mp3	7920
common_voice_en_38530362.mp3	7596
common_voice_en_39034351.mp3	5580
common_voice_en_38570199.mp3	7200
common_voice_en_39332598.mp3	4932
common_voice_en_38810401.mp3	5724
common_voice_en_38994459.mp3	2448
common_voice_en_38521824.mp3	5796
common_voice_en_39586330.mp3	5976
common_voice_en_39256516.mp3	7056
common_voice_en_38571609.mp3	7452
common_voice_en_38790570.mp3	7848
common_voice_en_38653498.mp3	5400
common_voice_en_38580222.mp3	5940
common_voice_en_39147844.mp3	6156
common_voice_en_38550500.mp3	4464
common_voice_en_39573018.mp3	9216
common_voice_en_38543506.mp3	5760
common_voice_en_39571158.mp3	5112
common_voice_en_39233342.mp3	2196
common_voice_en_38898137.mp3	4752
common_voice_en_38598138.mp3	4068
common_voice_en_39571898.mp3	8496
common_voice_en_38502323.mp3	9648
common_voice_en_38811091.mp3	5580
common_voice_en_38792100.mp3	4500
common_voice_en_38558719.mp3	6552
common_voice_en_38545845.mp3	6480
common_voice_en_38710630.mp3	6336
common_voice_en_38769279.mp3	5148
common_voice_en_39415044.mp3	3528
common_voice_en_38875889.mp3	4788
common_voice_en_38731410.mp3	7488
common_voice_en_39198151.mp3	4608
common_voice_en_38774078.mp3	7164
common_voice_en_39211012.mp3	5400
common_voice_en_38508303.mp3	7488
common_voice_en_38852527.mp3	9828
common_voice_en_38861354.mp3	6120
common_voice_en_38746539.mp3	9900
common_voice_en_39057599.mp3	2520
common_voice_en_39018293.mp3	8100
common_voice_en_38825271.mp3	7488
common_voice_en_39057715.mp3	2052
common_voice_en_38775352.mp3	5148
common_voice_en_39576857.mp3	8460
common_voice_en_39567336.mp3	7020
common_voice_en_38560681.mp3	5616
common_voice_en_39567931.mp3	7380
common_voice_en_38734792.mp3	6228
common_voice_en_39312932.mp3	9252
common_voice_en_39476821.mp3	8100
common_voice_en_38784176.mp3	2808
common_voice_en_38699670.mp3	10368
common_voice_en_39311008.mp3	5292
common_voice_en_39234476.mp3	2376
common_voice_en_39022900.mp3	6300
common_voice_en_39180597.mp3	8028
common_voice_en_39233146.mp3	2196
common_voice_en_39585695.mp3	7272
common_voice_en_38760328.mp3	6228
common_voice_en_38866908.mp3	6768
common_voice_en_39446481.mp3	6588
common_voice_en_38790954.mp3	4860
common_voice_en_38677916.mp3	7488
common_voice_en_39022348.mp3	4788
common_voice_en_38902489.mp3	6336
common_voice_en_39435952.mp3	5220
common_voice_en_39038312.mp3	2916
common_voice_en_38726813.mp3	4896
common_voice_en_39571559.mp3	6444
common_voice_en_38946156.mp3	9000
common_voice_en_38523193.mp3	2268
common_voice_en_38824808.mp3	6408
common_voice_en_38650596.mp3	3780
common_voice_en_38570164.mp3	5004
common_voice_en_39234533.mp3	5868
common_voice_en_38714887.mp3	8712
common_voice_en_38547133.mp3	6444
common_voice_en_39194943.mp3	3888
common_voice_en_38732350.mp3	7740
common_voice_en_39062483.mp3	7056
common_voice_en_39477744.mp3	6012
common_voice_en_38495739.mp3	9648
common_voice_en_38529058.mp3	7200
common_voice_en_39465915.mp3	6156
common_voice_en_39377541.mp3	3420
common_voice_en_39446859.mp3	4068
common_voice_en_38621166.mp3	4752
common_voice_en_38607039.mp3	8496
common_voice_en_38946197.mp3	6624
common_voice_en_39243509.mp3	7488
common_voice_en_38504179.mp3	6876
common_voice_en_38675799.mp3	9036
common_voice_en_39234413.mp3	5436
common_voice_en_38795858.mp3	6696
common_voice_en_38590594.mp3	7560
common_voice_en_38513065.mp3	56628
common_voice_en_38503061.mp3	5508
common_voice_en_38750739.mp3	3240
common_voice_en_38732490.mp3	5400
common_voice_en_39580078.mp3	4680
common_voice_en_39570882.mp3	6228
common_voice_en_39412471.mp3	5688
common_voice_en_39062410.mp3	2520
common_voice_en_39415039.mp3	5940
common_voice_en_38571346.mp3	5580
common_voice_en_38734981.mp3	4500
common_voice_en_39062201.mp3	2556
common_voice_en_38674777.mp3	6300
common_voice_en_38694936.mp3	6228
common_voice_en_38648126.mp3	5904
common_voice_en_39442348.mp3	8784
common_voice_en_38721986.mp3	3384
common_voice_en_38627389.mp3	4716
common_voice_en_38823086.mp3	3816
common_voice_en_38623689.mp3	7200
common_voice_en_38513480.mp3	4608
common_voice_en_38523750.mp3	8100
common_voice_en_39572202.mp3	4860
common_voice_en_39234301.mp3	3888
common_voice_en_38679821.mp3	6300
common_voice_en_38712698.mp3	5796
common_voice_en_38623691.mp3	4968
common_voice_en_38503193.mp3	4716
common_voice_en_38763673.mp3	5256
common_voice_en_38824818.mp3	2988
common_voice_en_39033582.mp3	3420
common_voice_en_38740591.mp3	6012
common_voice_en_39093513.mp3	8280
common_voice_en_39546066.mp3	6516
common_voice_en_38571670.mp3	6048
common_voice_en_39063065.mp3	4428
common_voice_en_38803044.mp3	7560
common_voice_en_39062465.mp3	4788
common_voice_en_39475661.mp3	4896
common_voice_en_39583867.mp3	6768
common_voice_en_38674179.mp3	4500
common_voice_en_39579347.mp3	4536
common_voice_en_38541550.mp3	3348
common_voice_en_38492442.mp3	10296
common_voice_en_38896893.mp3	8460
common_voice_en_39494739.mp3	4068
common_voice_en_38567791.mp3	5688
common_voice_en_38759156.mp3	9180
common_voice_en_39140597.mp3	6660
common_voice_en_38687210.mp3	10188
common_voice_en_38793239.mp3	6300
common_voice_en_38540131.mp3	8316
common_voice_en_39302159.mp3	5580
common_voice_en_38560018.mp3	3672
common_voice_en_39140556.mp3	4536
common_voice_en_38764230.mp3	4860
common_voice_en_38686334.mp3	4248
common_voice_en_38686672.mp3	5328
common_voice_en_38991025.mp3	7308
common_voice_en_38804500.mp3	7596
common_voice_en_38674779.mp3	7668
common_voice_en_38517663.mp3	5220
common_voice_en_39015850.mp3	5580
common_voice_en_38784482.mp3	7776
common_voice_en_38707674.mp3	6660
common_voice_en_38502355.mp3	5436
common_voice_en_39436295.mp3	5436
common_voice_en_39211585.mp3	2448
common_voice_en_39565173.mp3	4716
common_voice_en_38693942.mp3	6228
common_voice_en_38847334.mp3	5328
common_voice_en_39582384.mp3	4716
common_voice_en_38675970.mp3	3960
common_voice_en_38498702.mp3	3960
common_voice_en_38969734.mp3	3960
common_voice_en_39584506.mp3	5940
common_voice_en_38686485.mp3	5436
common_voice_en_38674804.mp3	5040
common_voice_en_38711665.mp3	5616
common_voice_en_38558746.mp3	5256
common_voice_en_39330838.mp3	4860
common_voice_en_38695163.mp3	7668
common_voice_en_39579112.mp3	6624
common_voice_en_38516554.mp3	5112
common_voice_en_38732257.mp3	9000
common_voice_en_38794354.mp3	10116
common_voice_en_38690174.mp3	8136
common_voice_en_39413554.mp3	5184
common_voice_en_39005813.mp3	7560
common_voice_en_39094452.mp3	2376
common_voice_en_39335364.mp3	5292
common_voice_en_38525960.mp3	3240
common_voice_en_38803061.mp3	7668
common_voice_en_39175587.mp3	4248
common_voice_en_38847898.mp3	3528
common_voice_en_39576493.mp3	3312
common_voice_en_38510865.mp3	6876
common_voice_en_39057252.mp3	3528
common_voice_en_39211280.mp3	3816
common_voice_en_39447921.mp3	5292
common_voice_en_38852448.mp3	4500
common_voice_en_38543303.mp3	4356
common_voice_en_38707524.mp3	4500
common_voice_en_39442427.mp3	7056
common_voice_en_38563070.mp3	4428
common_voice_en_38792225.mp3	4608
common_voice_en_38686743.mp3	4968
common_voice_en_38634244.mp3	2196
